UniqueID;CICLO;ANIO;SEMESTRE;EDAD;SEXO;PROVINCIA;TIPOCOLEGIO;COLEEXC;COLPRE;COLPRIV;EXADMISION;ESCALA;MODALIDAD;DISTRITO;PROVINCIA;DEPARTAMENTO;DISTANCIA;FILOSOFIA;ACTIVIDADES;LENGUAJE;REALIDADNACIONAL;METODOSDEESTUDIO;INTRODUCCIONINGENIERIA;GEOMETRIAANALITICA;MATEMATICADISCRETA;APROBADO
771;20131;2013;1;16;1;0;ESTATAL;0;0;0;0.375;13;CONCURSO ORDINARIO DE ADMISION;SANTA ANITA;LIMA;LIMA;4.842;4;15;5;3;5;8;0;2;0
772;20131;2013;1;17;1;0;PRIVADO;0;0;1;0.409;12;CONCURSO ORDINARIO DE ADMISION;SANTIAGO DE SURCO;LIMA;LIMA;11.346;15;15;12;13;14;14;18;14;1
773;20131;2013;1;21;1;0;ESTATAL;0;0;0;0.494;14;CONCURSO ORDINARIO DE ADMISION;SAN MARTIN DE PORRES;LIMA;LIMA;15.806;11;-1;16;17;14;14;8;9;0
774;20131;2013;1;17;1;1;PRIVADO;0;0;1;0.288;15;CONCURSO ORDINARIO DE ADMISION;CARABAYLLO;LIMA;LIMA;22.082;12;15;13;13;12;11;9;11;0
775;20131;2013;1;16;1;1;PRIVADO;0;0;1;0.483;14;CONCURSO ORDINARIO DE ADMISION;LA MOLINA;LIMA;LIMA;3.34;13;13;12;16;13;12;9;8;0
776;20131;2013;1;16;1;0;PRIVADO;0;0;1;0.205;14;CONCURSO ORDINARIO DE ADMISION;SANTA ANITA;LIMA;LIMA;4.294;2;0;3;9;0;11;2;1;0
777;20131;2013;1;18;1;0;PRIVADO;0;0;1;0.559;15;CONCURSO ORDINARIO DE ADMISION;VILLA MARIA DEL TRIUNFO;LIMA;LIMA;14.034;17;17;13;11;13;16;12;12;1
780;20131;2013;1;17;1;0;PRIVADO RELIGIOSO;0;0;1;0.297;13;CONCURSO ORDINARIO DE ADMISION;COMAS;LIMA;LIMA;19.827;13;12;11;11;13;12;2;6;0
781;20131;2013;1;18;1;0;PRIVADO;0;0;1;0.399;15;CONCURSO ORDINARIO DE ADMISION;LA PERLA;CALLAO;CALLAO;18.679;15;12;13;15;14;14;8;9;0
782;20131;2013;1;22;1;0;PRIVADO;0;0;1;0.289;13;CONCURSO ORDINARIO DE ADMISION;LOS OLIVOS;LIMA;LIMA;22.2;12;14;10;11;14;14;3;3;0
783;20131;2013;1;19;1;0;PRE-UNIVERSITARIO;0;1;1;0.227;14;CONCURSO ORDINARIO DE ADMISION;ATE;LIMA;LIMA;5.733;11;13;9;9;11;11;0;3;0
784;20131;2013;1;19;1;0;PRE-UNIVERSITARIO;0;1;1;0.474;14;CONCURSO ORDINARIO DE ADMISION;SAN JUAN DE MIRAFLORES;LIMA;LIMA;13.048;15;14;9;13;13;13;16;12;0
785;20131;2013;1;17;0;0;PRE-UNIVERSITARIO;1;1;1;0.47;15;CONCURSO ORDINARIO DE ADMISION;LA MOLINA;LIMA;LIMA;0.909;15;17;17;15;16;17;17;16;1
787;20131;2013;1;16;0;0;ESTATAL;0;0;0;0.538;15;CONCURSO ORDINARIO DE ADMISION;SAN MARTIN DE PORRES;LIMA;LIMA;18.133;17;16;18;15;16;17;19;18;1
788;20131;2013;1;21;0;0;PRE-UNIVERSITARIO;0;1;1;0.653;14;CONCURSO ORDINARIO DE ADMISION;ATE;LIMA;LIMA;9.685;14;18;11;17;15;14;6;7;0
789;20131;2013;1;18;1;0;ESTATAL;0;0;0;0.355;13;CONCURSO ORDINARIO DE ADMISION;SANTIAGO DE SURCO;LIMA;LIMA;8.797;13;12;14;13;13;12;6;9;0
790;20131;2013;1;18;1;0;PRE-UNIVERSITARIO;0;1;1;0.512;13;CONCURSO ORDINARIO DE ADMISION;ATE;LIMA;LIMA;7.632;15;15;15;17;15;14;19;18;1
791;20131;2013;1;20;1;0;PRE-UNIVERSITARIO;1;1;1;0.211;14;CONCURSO ORDINARIO DE ADMISION;SANTA ANITA;LIMA;LIMA;3.306;13;12;7;13;12;8;1;4;0
793;20131;2013;1;18;1;0;PRE-UNIVERSITARIO;0;1;1;0.352;14;CONCURSO ORDINARIO DE ADMISION;SAN JUAN DE MIRAFLORES;LIMA;LIMA;11.519;15;11;10;9;13;11;10;8;0
794;20131;2013;1;17;1;0;PRE-UNIVERSITARIO;1;1;1;0.474;14;CONCURSO ORDINARIO DE ADMISION;VILLA EL SALVADOR;LIMA;LIMA;14.033;14;14;10;15;13;10;18;15;0
795;20131;2013;1;18;1;0;NO ESCOLARIZADO;0;0;0;0.552;13;CONCURSO ORDINARIO DE ADMISION;SANTIAGO DE SURCO;LIMA;LIMA;17.003;14;18;11;12;14;11;10;11;0
796;20131;2013;1;17;1;0;PRIVADO;0;0;1;0.224;13;CONCURSO ORDINARIO DE ADMISION;SAN JUAN DE MIRAFLORES;LIMA;LIMA;12.009;12;12;12;11;13;15;10;6;0
798;20131;2013;1;16;1;0;PRIVADO;0;0;1;0.218;13;CONCURSO ORDINARIO DE ADMISION;ATE;LIMA;LIMA;4.004;13;17;11;14;11;11;2;6;0
799;20131;2013;1;16;1;1;PRIVADO;0;0;1;0.346;13;CONCURSO ORDINARIO DE ADMISION;GROCIO PRADO;CHINCHA;ICA;11;14;14;12;15;13;12;12;12;1
800;20131;2013;1;17;1;0;PRE-UNIVERSITARIO;0;1;1;0.484;13;CONCURSO ORDINARIO DE ADMISION;SAN JUAN DE LURIGANCHO;LIMA;LIMA;10.916;16;20;16;16;14;15;17;15;1
801;20131;2013;1;20;1;0;PRIVADO;0;0;1;0.342;14;CONCURSO ORDINARIO DE ADMISION;LA MOLINA;LIMA;LIMA;0.55;11;0;8;9;13;11;2;4;0
802;20131;2013;1;23;1;0;PRIVADO;1;0;1;0.3482;12;EXONERADO CENTRO PREUNIVERSITARIO;SAN BORJA;LIMA;LIMA;8.145;16;11;15;16;14;13;17;12;1
803;20131;2013;1;18;1;0;PRE-UNIVERSITARIO;0;1;1;0.3396;13;EXONERADO CENTRO PREUNIVERSITARIO;SANTA ANITA;LIMA;LIMA;4.378;11;14;7;14;13;7;11;7;0
804;20131;2013;1;20;1;0;PRIVADO;0;0;1;0.3266;13;EXONERADO CENTRO PREUNIVERSITARIO;SAN LUIS;LIMA;LIMA;5.977;13;11;13;15;13;13;2;10;0
806;20131;2013;1;17;0;0;PRIVADO;0;0;1;0.2526;14;EXONERADO CENTRO PREUNIVERSITARIO;CHORRILLOS;LIMA;LIMA;14.717;12;12;12;12;13;13;9;7;0
807;20131;2013;1;17;1;0;PRIVADO;0;0;1;0.47;14;EXONERADO POR CONVENIO DE EXCELENCIA;EL AGUSTINO;LIMA;LIMA;5.249;11;13;12;13;14;13;11;14;1
809;20131;2013;1;17;1;0;PRE-UNIVERSITARIO;0;1;1;0.33;13;EXONERADO POR CONVENIO DE EXCELENCIA;PUEBLO LIBRE;LIMA;LIMA;14.168;14;14;13;12;14;16;8;10;0
810;20131;2013;1;16;0;0;PRIVADO RELIGIOSO;0;0;1;0.482857143;13;EXONERADO POR CONVENIO DE EXCELENCIA;SAN MARTIN DE PORRES;LIMA;LIMA;16.703;16;14;17;18;16;14;12;14;1
811;20131;2013;1;17;1;0;PRIVADO RELIGIOSO;1;0;1;0.364285714;15;EXONERADO POR CONVENIO DE EXCELENCIA;SANTIAGO DE SURCO;LIMA;LIMA;10.414;12;12;13;15;11;13;10;8;0
812;20131;2013;1;17;1;0;PRE-UNIVERSITARIO;0;1;1;0.327142857;14;EXONERADO POR CONVENIO DE EXCELENCIA;PUEBLO LIBRE;LIMA;LIMA;14.218;13;0;12;12;11;12;0;1;0
814;20131;2013;1;16;1;0;PRIVADO;0;0;1;0.25018;15;EXONERADO POR PRIMERA ALTERNATIVA;MIRAFLORES;LIMA;LIMA;9.278;13;11;13;13;13;16;9;8;0
815;20131;2013;1;17;1;0;PRE-UNIVERSITARIO;0;1;1;0.42712;13;EXONERADO POR PRIMERA ALTERNATIVA;ATE;LIMA;LIMA;2.758;14;13;15;13;14;14;7;6;0
816;20131;2013;1;16;0;0;PRE-UNIVERSITARIO;1;1;1;0.42734;13;EXONERADO POR PRIMERA ALTERNATIVA;LA MOLINA;LIMA;LIMA;0.525;17;13;14;15;15;12;12;10;0
818;20131;2013;1;16;1;0;PRIVADO RELIGIOSO;0;0;1;0.04404;12;EXONERADO POR PRIMERA ALTERNATIVA;LA VICTORIA;LIMA;LIMA;7.893;14;15;15;13;13;14;14;12;1
819;20131;2013;1;17;1;0;PRE-UNIVERSITARIO;0;1;1;0.45512;15;EXONERADO POR PRIMERA ALTERNATIVA;BELLAVISTA;CALLAO;CALLAO;11.374;14;12;8;15;13;11;12;14;0
820;20131;2013;1;17;0;0;PRE-UNIVERSITARIO;1;1;1;0.32796;15;EXONERADO POR PRIMERA ALTERNATIVA;LURIGANCHO (CHOSICA);LIMA;LIMA;10.426;11;20;14;14;13;11;4;6;0
822;20131;2013;1;16;1;0;PRE-UNIVERSITARIO;1;1;1;0.32349;15;EXONERADO POR PRIMERA ALTERNATIVA;SAN MIGUEL;LIMA;LIMA;16.639;15;15;15;14;14;11;9;12;0
823;20131;2013;1;16;1;0;PRE-UNIVERSITARIO;0;1;1;0.37309;15;EXONERADO POR PRIMERA ALTERNATIVA;SAN MARTIN DE PORRES;LIMA;LIMA;12.936;15;15;15;15;14;13;10;10;0
824;20131;2013;1;16;1;0;PRIVADO;1;0;1;0.42047;13;EXONERADO POR PRIMERA ALTERNATIVA;SAN MIGUEL;LIMA;LIMA;17.277;13;15;16;13;12;11;6;9;0
825;20131;2013;1;16;0;0;PRIVADO;0;0;1;0.54811;13;EXONERADO POR PRIMERA ALTERNATIVA;ATE;LIMA;LIMA;4.817;17;19;17;17;17;15;17;17;1
826;20131;2013;1;16;1;0;PRIVADO;0;0;1;0.34702;15;EXONERADO POR PRIMERA ALTERNATIVA;SANTA ANITA;LIMA;LIMA;5.314;13;14;10;14;12;11;5;8;0
827;20131;2013;1;17;1;0;PRIVADO RELIGIOSO;0;0;1;0.44392;13;EXONERADO POR PRIMERA ALTERNATIVA;LA VICTORIA;LIMA;LIMA;8.362;18;13;15;17;14;14;13;13;1
828;20131;2013;1;16;1;0;PRE-UNIVERSITARIO;0;1;1;0.42138;14;EXONERADO POR PRIMERA ALTERNATIVA;LIMA;LIMA;LIMA;14.04;14;17;15;16;14;15;14;14;1
829;20131;2013;1;16;1;0;PRE-UNIVERSITARIO;0;1;1;0.38851;15;EXONERADO POR PRIMERA ALTERNATIVA;LOS OLIVOS;LIMA;LIMA;18.262;10;14;11;11;12;11;3;7;0
830;20131;2013;1;17;1;0;PRIVADO;0;0;1;0.00397;14;EXONERADO POR PRIMERA ALTERNATIVA;SANTIAGO DE SURCO;LIMA;LIMA;8.261;15;15;14;15;13;12;8;9;0
832;20131;2013;1;16;1;0;PRE-UNIVERSITARIO;0;1;1;0.43887;15;EXONERADO POR PRIMERA ALTERNATIVA;JESUS MARIA;LIMA;LIMA;10.899;17;17;16;14;12;15;14;12;1
835;20131;2013;1;18;1;0;PRIVADO;0;0;1;0.39355;14;EXONERADO POR PRIMERA ALTERNATIVA;SAN MIGUEL;LIMA;LIMA;16.475;7;-1;12;8;12;12;1;2;0
836;20131;2013;1;16;1;1;PRIVADO;0;0;1;0.29942;14;EXONERADO POR PRIMERA ALTERNATIVA;CHANCAY;HUARAL;LIMA;11;8;13;12;14;14;12;4;5;0
837;20131;2013;1;17;1;1;PRIVADO;0;0;1;0.58451;16;EXONERADO POR PRIMERA ALTERNATIVA;CHINCHA ALTA;CHINCHA;ICA;11;15;14;14;14;13;13;10;11;0
838;20131;2013;1;16;0;0;PRE-UNIVERSITARIO;0;1;1;0.51709;14;EXONERADO POR PRIMERA ALTERNATIVA;INDEPENDENCIA;LIMA;LIMA;14.847;16;12;15;18;16;16;15;14;1
840;20131;2013;1;16;1;0;PRE-UNIVERSITARIO;0;1;1;0.47487;14;EXONERADO POR PRIMERA ALTERNATIVA;SAN MARTIN DE PORRES;LIMA;LIMA;16.859;7;0;6;14;11;9;9;8;0
842;20131;2013;1;16;1;0;PRIVADO;0;0;1;0.02335;12;EXONERADO POR PRIMERA ALTERNATIVA;BELLAVISTA;CALLAO;CALLAO;17.078;14;15;11;14;12;11;1;5;0
843;20131;2013;1;17;1;0;PRE-UNIVERSITARIO;0;1;1;0.41691;15;EXONERADO POR PRIMERA ALTERNATIVA;ATE;LIMA;LIMA;8.442;13;15;14;16;14;12;12;11;1
844;20131;2013;1;17;1;0;PRIVADO;0;0;1;0.46302;13;EXONERADO POR PRIMERA ALTERNATIVA;SAN JUAN DE LURIGANCHO;LIMA;LIMA;7.361;14;12;15;12;13;14;12;10;0
845;20131;2013;1;16;1;0;PRE-UNIVERSITARIO;0;1;1;0.40196;14;EXONERADO POR PRIMERA ALTERNATIVA;SAN JUAN DE LURIGANCHO;LIMA;LIMA;7.808;12;14;11;11;11;11;8;5;0
846;20131;2013;1;17;1;0;PRIVADO;0;0;1;0.04124;15;EXONERADO POR PRIMERA ALTERNATIVA;SANTA ANITA;LIMA;LIMA;4.834;15;8;14;12;13;13;10;10;0
847;20131;2013;1;17;1;0;OTROS;0;0;0;0.32992;14;EXONERADO POR PRIMERA ALTERNATIVA;SAN MARTIN DE PORRES;LIMA;LIMA;18.254;16;15;15;18;14;14;19;15;1
848;20131;2013;1;17;1;0;PRIVADO RELIGIOSO;0;0;1;0.02911;16;EXONERADO POR PRIMERA ALTERNATIVA;SURQUILLO;LIMA;LIMA;8.369;16;14;13;16;15;14;9;8;0
849;20131;2013;1;17;1;0;PRIVADO;1;0;1;0.44454;15;EXONERADO POR PRIMERA ALTERNATIVA;SAN MARTIN DE PORRES;LIMA;LIMA;4.057;15;15;16;17;14;14;17;18;1
850;20131;2013;1;18;1;0;PRIVADO;0;0;1;0.02552;15;EXONERADO POR PRIMERA ALTERNATIVA;LIMA;LIMA;LIMA;8.195;13;14;9;14;12;11;5;7;0
851;20131;2013;1;16;1;0;PRIVADO;0;0;1;0.48458;14;EXONERADO POR PRIMERA ALTERNATIVA;PUEBLO LIBRE;LIMA;LIMA;13.433;14;11;11;15;14;12;9;9;0
852;20131;2013;1;17;1;0;PRIVADO RELIGIOSO;0;0;1;0.30687;15;EXONERADO POR PRIMERA ALTERNATIVA;CHORRILLOS;LIMA;LIMA;12.993;6;16;4;7;10;6;1;4;0
853;20131;2013;1;16;1;0;PRIVADO RELIGIOSO;0;0;1;0.49065;13;EXONERADO POR PRIMERA ALTERNATIVA;SAN MIGUEL;LIMA;LIMA;16.329;15;14;16;16;14;14;14;15;1
854;20131;2013;1;16;1;0;PRIVADO;0;0;1;0.43956;15;EXONERADO POR PRIMERA ALTERNATIVA;SURQUILLO;LIMA;LIMA;9.064;15;12;14;15;14;11;14;13;1
856;20131;2013;1;17;1;0;PRE-UNIVERSITARIO;0;1;1;0.46327;13;EXONERADO POR PRIMERA ALTERNATIVA;LOS OLIVOS;LIMA;LIMA;16.211;5;0;6;6;10;8;0;1;0
857;20131;2013;1;16;0;0;PRIVADO;0;0;1;0.44942;16;EXONERADO POR PRIMERA ALTERNATIVA;LA MOLINA;LIMA;LIMA;3.137;16;11;15;15;14;12;11;11;1
858;20131;2013;1;17;1;0;PRIVADO;0;0;1;0.42746;14;EXONERADO POR PRIMERA ALTERNATIVA;SANTIAGO DE SURCO;LIMA;LIMA;4.572;13;15;15;16;15;12;11;11;1
860;20131;2013;1;16;1;0;PRE-UNIVERSITARIO;1;1;1;0.497142857;14;EXONERADO TERCIO SUPERIOR;LIMA;LIMA;LIMA;13.01;14;17;14;16;15;14;10;11;0
875;20132;2013;2;18;1;0;PRIVADO;0;0;1;0.314285714;15;CONCURSO ORDINARIO DE ADMISION;INDEPENDENCIA;LIMA;LIMA;15.667;12;13;13;13;14;13;8;5;0
876;20132;2013;2;21;0;0;PRIVADO;0;0;1;0.261428571;14;CONCURSO ORDINARIO DE ADMISION;MAGDALENA DEL MAR;LIMA;LIMA;13.494;12;17;16;16;17;13;12;10;0
877;20132;2013;2;17;0;0;PRIVADO;0;0;1;0.262857143;15;CONCURSO ORDINARIO DE ADMISION;SAN MARTIN DE PORRES;LIMA;LIMA;17.32;16;0;13;15;14;12;6;8;0
878;20132;2013;2;18;1;0;PRE-UNIVERSITARIO;0;1;1;0.515714286;14;CONCURSO ORDINARIO DE ADMISION;LIMA;LIMA;LIMA;11.431;13;15;11;13;14;13;14;10;0
880;20132;2013;2;25;1;0;PRIVADO;0;0;1;0.4;15;CONCURSO ORDINARIO DE ADMISION;SAN MARTIN DE PORRES;LIMA;LIMA;18.219;18;-1;15;17;17;15;20;18;0
881;20132;2013;2;17;1;0;PRE-UNIVERSITARIO;1;1;1;0.33;15;CONCURSO ORDINARIO DE ADMISION;LA MOLINA;LIMA;LIMA;0.881;12;13;15;15;14;13;12;9;0
882;20132;2013;2;16;1;0;PRIVADO;0;0;1;0.345714286;15;CONCURSO ORDINARIO DE ADMISION;SANTA ANITA;LIMA;LIMA;4.164;16;11;16;16;16;15;18;18;1
883;20132;2013;2;18;1;0;PRE-UNIVERSITARIO;1;1;1;0.41;14;CONCURSO ORDINARIO DE ADMISION;PACHACAMAC;LIMA;LIMA;7.018;12;0;9;15;14;12;10;9;0
884;20132;2013;2;17;0;0;PRE-UNIVERSITARIO;0;1;1;0.371428571;15;CONCURSO ORDINARIO DE ADMISION;ATE;LIMA;LIMA;2.28;11;16;16;14;15;14;15;13;1
885;20132;2013;2;18;1;0;PRIVADO;0;0;1;0.462857143;15;CONCURSO ORDINARIO DE ADMISION;RIMAC;LIMA;LIMA;11.398;15;13;15;15;14;14;15;16;1
886;20132;2013;2;17;1;0;PRIVADO;0;0;1;0.217142857;15;CONCURSO ORDINARIO DE ADMISION;ATE;LIMA;LIMA;3.922;7;14;5;9;11;7;1;1;0
887;20132;2013;2;16;1;0;PRIVADO;0;0;1;0.187142857;15;CONCURSO ORDINARIO DE ADMISION;SAN JUAN DE LURIGANCHO;LIMA;LIMA;9.801;12;16;16;14;14;12;14;12;1
888;20132;2013;2;18;1;0;PRE-UNIVERSITARIO;0;1;1;0.46;13;CONCURSO ORDINARIO DE ADMISION;SAN MIGUEL;LIMA;LIMA;16.475;17;14;15;16;15;15;16;14;1
892;20132;2013;2;20;1;0;ESTATAL RELIGIOSO;0;0;0;0.312857143;14;CONCURSO ORDINARIO DE ADMISION;VILLA MARIA DEL TRIUNFO;LIMA;LIMA;12.373;16;17;14;16;14;13;16;13;1
893;20132;2013;2;17;1;0;ESTATAL RELIGIOSO;0;0;0;0.401428571;15;CONCURSO ORDINARIO DE ADMISION;VENTANILLA;CALLAO;CALLAO;28.423;13;14;11;11;12;12;4;5;0
894;20132;2013;2;18;1;0;PRIVADO;0;0;1;0.322857143;14;CONCURSO ORDINARIO DE ADMISION;ATE;LIMA;LIMA;3.285;8;15;14;12;14;11;3;9;0
895;20132;2013;2;19;1;0;PRIVADO;0;0;1;0.22;14;CONCURSO ORDINARIO DE ADMISION;LIMA;LIMA;LIMA;8.764;13;14;12;14;12;12;5;4;0
896;20132;2013;2;16;1;0;PRE-UNIVERSITARIO;0;1;1;0.302857143;15;CONCURSO ORDINARIO DE ADMISION;CHORRILLOS;LIMA;LIMA;14.163;10;13;10;10;15;11;1;1;0
898;20132;2013;2;17;1;0;PRIVADO;0;0;1;0.518571429;14;CONCURSO ORDINARIO DE ADMISION;SANTA ANITA;LIMA;LIMA;3.258;13;16;12;14;12;11;13;11;1
899;20132;2013;2;18;1;0;ESTATAL;0;0;0;0.312857143;15;CONCURSO ORDINARIO DE ADMISION;CHORRILLOS;LIMA;LIMA;17.542;11;6;11;13;13;10;1;6;0
900;20132;2013;2;20;1;0;PRE-UNIVERSITARIO;0;1;1;0.337142857;14;CONCURSO ORDINARIO DE ADMISION;LIMA;LIMA;LIMA;7.91;12;13;11;15;14;12;11;7;0
901;20132;2013;2;17;1;0;PRE-UNIVERSITARIO;1;1;1;0.344285714;13;CONCURSO ORDINARIO DE ADMISION;RIMAC;LIMA;LIMA;12.683;13;14;10;13;14;12;7;6;0
902;20132;2013;2;17;0;0;PRIVADO;1;0;1;0.288571429;15;CONCURSO ORDINARIO DE ADMISION;SAN MARTIN DE PORRES;LIMA;LIMA;20.598;12;15;10;9;13;9;7;3;0
903;20132;2013;2;17;1;0;PRE-UNIVERSITARIO;0;1;1;0.391428571;15;CONCURSO ORDINARIO DE ADMISION;INDEPENDENCIA;LIMA;LIMA;15.869;15;19;9;14;11;13;7;9;0
904;20132;2013;2;18;1;0;PRIVADO;0;0;1;0.47;14;CONCURSO ORDINARIO DE ADMISION;SAN JUAN DE MIRAFLORES;LIMA;LIMA;9.109;13;13;0;13;14;13;13;12;0
905;20132;2013;2;29;1;1;PRIVADO RELIGIOSO;0;0;1;0.545714286;14;CONCURSO ORDINARIO DE ADMISION;SANTA ANITA;LIMA;LIMA;4.721;16;16;16;16;14;13;18;12;1
906;20132;2013;2;17;1;1;ESTATAL RELIGIOSO;0;0;0;0.422857143;15;CONCURSO ORDINARIO DE ADMISION;RICARDO PALMA;HUAROCHIRI;LIMA;11;11;-1;10;9;14;12;1;2;0
907;20132;2013;2;20;1;0;ESTATAL RELIGIOSO;0;0;0;0.481428571;16;CONCURSO ORDINARIO DE ADMISION;VENTANILLA;CALLAO;CALLAO;35.555;10;8;10;8;11;8;13;10;0
908;20132;2013;2;16;1;0;PRE-UNIVERSITARIO;0;1;1;0.428571429;14;CONCURSO ORDINARIO DE ADMISION;SAN JUAN DE MIRAFLORES;LIMA;LIMA;10.498;15;16;16;14;14;13;14;15;1
909;20132;2013;2;24;1;0;PRIVADO;0;0;1;0.491428571;14;CONCURSO ORDINARIO DE ADMISION;CHACLACAYO;LIMA;LIMA;23.849;16;16;15;14;14;14;12;12;1
910;20132;2013;2;18;1;0;PRIVADO;0;0;1;0.345714286;15;CONCURSO ORDINARIO DE ADMISION;SAN JUAN DE LURIGANCHO;LIMA;LIMA;12.018;3;11;0;0;2;0;0;1;0
911;20132;2013;2;18;1;0;PRIVADO;0;0;1;0.257142857;15;CONCURSO ORDINARIO DE ADMISION;SAN JUAN DE LURIGANCHO;LIMA;LIMA;8.292;15;17;17;13;16;13;15;15;1
912;20132;2013;2;18;0;0;PRE-UNIVERSITARIO;0;1;1;0.215714286;14;CONCURSO ORDINARIO DE ADMISION;SAN MARTIN DE PORRES;LIMA;LIMA;15.826;11;13;14;13;14;12;3;5;0
915;20132;2013;2;17;1;0;PRE-UNIVERSITARIO;1;1;1;0.482857143;15;CONCURSO ORDINARIO DE ADMISION;SANTIAGO DE SURCO;LIMA;LIMA;10.43;17;16;16;14;16;14;13;11;1
916;20132;2013;2;16;1;0;PRIVADO;0;0;1;0.134285714;15;CONCURSO ORDINARIO DE ADMISION;CHORRILLOS;LIMA;LIMA;14.715;14;10;12;11;14;11;10;11;0
917;20132;2013;2;17;1;0;PRIVADO;0;0;1;0.245714286;13;CONCURSO ORDINARIO DE ADMISION;SAN JUAN DE LURIGANCHO;LIMA;LIMA;9.844;12;6;8;12;11;11;4;5;0
918;20132;2013;2;18;1;0;ESTATAL;0;0;0;0.297142857;13;CONCURSO ORDINARIO DE ADMISION;ATE;LIMA;LIMA;6.229;8;14;5;7;10;6;3;3;0
919;20132;2013;2;17;1;0;ESTATAL;0;0;0;0.258571429;13;CONCURSO ORDINARIO DE ADMISION;SAN JUAN DE LURIGANCHO;LIMA;LIMA;7.778;10;13;12;11;12;11;7;5;0
920;20132;2013;2;17;1;0;ESTATAL;0;0;0;0.244285714;15;CONCURSO ORDINARIO DE ADMISION;CHORRILLOS;LIMA;LIMA;13.253;13;12;13;14;16;15;8;7;0
921;20132;2013;2;21;1;0;PRIVADO;0;0;1;0.4;13;CONCURSO ORDINARIO DE ADMISION;SANTA ANITA;LIMA;LIMA;4.824;14;14;15;13;14;14;9;11;0
922;20132;2013;2;18;1;0;PRIVADO;0;0;1;0.28345;15;EXONERADO CENTRO PREUNIVERSITARIO;SAN JUAN DE LURIGANCHO;LIMA;LIMA;6.767;13;0;14;12;15;12;11;9;0
925;20132;2013;2;19;1;0;PRIVADO RELIGIOSO;0;0;1;0.4926;15;EXONERADO CENTRO PREUNIVERSITARIO;BREÑA;LIMA;LIMA;12.307;14;14;13;14;15;11;12;10;0
926;20132;2013;2;17;1;0;ESTATAL;0;0;0;0.337142857;15;EXONERADO TERCIO SUPERIOR;ATE;LIMA;LIMA;6.972;15;17;17;15;15;14;14;11;1
927;20132;2013;2;18;0;0;ESTATAL;0;0;0;0.424285714;15;EXONERADO TERCIO SUPERIOR;ATE;LIMA;LIMA;3.563;18;14;18;16;15;15;15;16;1
